Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,Neighborhood,HouseStyle,GarageType,ExterQual,KitchenQual,CentralAir,LotFrontage,MasVnrArea,SalePrice
961,9426,10,5,1939,2017,1349,859,821,1693,3,1,3,5,0,3,775,0,153,0,NridgHt,SLvl,Attchd,TA,Gd,Y,28.336262448618875,4.0,162021.0
962,6819,6,4,1949,1984,980,1114,491,1616,3,1,1,6,1,0,0,168,0,0,NAmes,1Story,BuiltIn,TA,TA,Y,82.00699339554461,0.0,169176.0
963,12534,9,5,1942,1996,772,1098,0,1081,2,1,4,6,0,1,257,147,0,0,OldTown,1Story,BuiltIn,Fa,Gd,Y,56.27605298075027,405.0,227059.0
964,6897,9,5,1974,2000,1151,1443,534,1995,3,0,2,7,2,0,0,0,0,0,CollgCr,1Story,Attchd,Ex,TA,Y,,0.0,316425.0
965,7491,8,6,2008,2016,644,1162,0,1161,2,1,1,4,2,2,459,69,141,0,NridgHt,1Story,Attchd,TA,Gd,Y,91.93972578644676,364.0,185406.0
966,4205,5,6,1966,1970,375,1265,505,1773,2,1,3,7,1,1,215,0,55,0,NWAmes,1Story,,Gd,TA,Y,35.85376041912103,23.0,182966.0
967,7473,1,8,1911,1971,1047,1301,0,1304,1,0,3,7,0,1,254,0,0,0,Somerst,2Story,Attchd,TA,TA,Y,,314.0,137548.0
968,3396,9,8,1966,1967,787,1243,475,1723,2,0,2,5,1,1,322,0,0,0,NWAmes,2Story,BuiltIn,TA,Ex,Y,79.85267211827927,462.0,218333.0
969,4752,1,9,2005,2005,948,1417,0,1421,2,1,2,4,2,1,374,119,25,0,Crawfor,SLvl,Attchd,Ex,TA,N,58.33232600328488,480.0,219098.0
970,12138,8,8,1926,2005,663,1103,0,1118,3,1,1,6,1,0,0,132,142,0,Mitchel,SLvl,BuiltIn,Gd,TA,Y,70.82119292169124,433.0,246517.0
971,12262,5,2,2012,2018,1533,1775,0,1761,1,0,4,7,0,0,0,0,0,0,Sawyer,1Story,,Gd,Gd,Y,71.87951162477752,0.0,244089.0
972,10616,3,1,1953,1990,785,2115,0,2104,3,1,5,10,0,3,727,15,55,0,NAmes,SLvl,Attchd,Gd,Ex,Y,89.74357943676958,0.0,144322.0
973,6082,7,2,1965,2019,877,1418,360,1769,1,1,3,6,1,0,0,0,0,0,Timber,2Story,Attchd,TA,TA,Y,65.98686477906612,0.0,157419.0
974,8786,7,2,1948,1976,1201,1236,0,1216,3,1,2,5,2,3,1062,0,124,0,BrkSide,2Story,Detchd,Gd,Gd,Y,,88.0,196852.0
975,8942,9,3,1915,1940,499,1387,793,2184,2,1,5,10,2,2,512,0,0,0,CollgCr,1.5Fin,Attchd,TA,TA,Y,57.28599118365949,21.0,282008.0
976,5634,7,7,1901,1935,469,731,398,1124,1,1,5,9,1,0,0,0,0,0,Gilbert,1Story,Attchd,Gd,Ex,Y,62.32686971564468,299.0,130381.0
977,16339,3,2,1959,1973,1202,1218,0,1202,1,1,5,9,0,3,859,0,100,0,Somerst,SLvl,Detchd,TA,Ex,N,52.378648966010644,0.0,129941.0
978,12720,1,1,1953,2019,872,872,0,870,1,1,4,6,0,1,319,226,0,0,BrkSide,2Story,Attchd,TA,Fa,Y,74.16721504139896,0.0,87761.0
979,8197,8,6,1929,2015,689,1343,0,1326,1,1,2,7,0,2,636,26,0,0,NridgHt,SLvl,Attchd,Gd,Fa,Y,73.11544014512988,0.0,167523.0
980,9052,3,9,1983,2011,1291,873,920,1778,3,1,3,5,0,3,873,116,0,0,NWAmes,SFoyer,BuiltIn,TA,Ex,Y,71.97682661533636,473.0,222298.0
981,9733,8,3,1937,1970,725,1018,1008,2031,3,0,2,5,2,2,591,0,10,0,Timber,2Story,Detchd,TA,TA,Y,50.25462139210428,279.0,184573.0
982,3957,8,6,1927,1967,940,438,510,966,1,0,1,3,0,1,328,0,0,0,Edwards,1Story,Attchd,Gd,Gd,N,72.85541122663697,460.0,191153.0
983,8112,5,3,1924,1964,691,704,243,965,1,0,3,6,1,1,263,0,0,0,Sawyer,1Story,Detchd,TA,TA,Y,98.34261330111356,168.0,166317.0
984,6817,1,1,1995,2017,1171,1284,37,1309,1,1,2,7,1,3,1026,0,21,0,Edwards,1Story,BuiltIn,Gd,TA,Y,76.48016336679798,69.0,162504.0
985,5999,10,5,1909,1979,1582,819,1252,2064,3,1,3,8,1,3,755,0,0,0,OldTown,1Story,Detchd,Gd,Gd,Y,93.59121381637053,212.0,347844.0
986,8002,7,4,1959,1961,305,1554,733,2275,1,1,1,6,1,1,283,32,111,0,Crawfor,1.5Fin,Attchd,TA,Gd,Y,72.39620113138281,70.0,227087.0
987,18381,10,7,1941,1998,1095,787,0,781,1,0,3,8,0,3,915,90,16,0,CollgCr,1Story,Attchd,Gd,Ex,Y,55.98033511874297,401.0,312666.0
988,11571,5,6,1939,1970,1392,1322,590,1928,1,0,5,7,2,1,214,183,131,179,Sawyer,SFoyer,BuiltIn,TA,Ex,Y,,206.0,587863.0
989,7126,8,7,1996,2013,881,860,0,859,3,1,4,7,0,0,0,0,13,0,BrkSide,1.5Fin,BuiltIn,Ex,Ex,Y,39.04006309235203,0.0,149240.0
990,11260,9,5,1976,2018,597,1296,885,2168,2,0,1,5,2,3,897,12,0,0,Sawyer,1Story,Detchd,Gd,TA,Y,57.71737984721062,315.0,307749.0
991,15673,7,4,2019,2021,1218,566,0,577,2,0,3,8,0,2,824,0,0,0,BrkSide,2Story,Attchd,TA,Gd,Y,,179.0,151994.0
992,12962,7,7,2004,2012,1450,977,0,977,3,1,1,6,2,1,363,0,143,0,Crawfor,2Story,Detchd,TA,TA,Y,84.36088855747721,0.0,284461.0
993,9171,1,7,2017,2017,1406,828,1415,2241,2,1,5,8,1,0,0,246,0,0,OldTown,2Story,BuiltIn,TA,TA,Y,,176.0,209202.0
994,6913,4,6,1941,2001,1196,1485,0,1493,1,0,4,8,1,3,1054,18,193,0,NAmes,2Story,Attchd,Gd,TA,Y,88.6223759464032,194.0,174108.0
995,11840,2,8,1946,1959,1089,1325,1200,2535,1,1,1,6,2,1,313,29,146,0,Mitchel,1Story,Attchd,TA,Gd,Y,,0.0,207276.0
996,10481,2,4,1936,1987,690,681,0,666,3,0,5,9,2,0,0,48,0,0,Gilbert,2Story,Detchd,Fa,Ex,Y,89.02121290055105,392.0,104165.0
997,12811,2,5,2017,2022,1396,1072,791,1846,3,0,5,10,2,3,640,0,30,0,Somerst,2Story,BuiltIn,TA,TA,Y,92.08774344352891,371.0,164780.0
998,11545,4,4,1979,2017,1373,856,0,864,2,0,5,7,1,1,223,225,127,0,Sawyer,1.5Fin,Attchd,TA,Gd,Y,,238.0,256828.0
999,13627,1,1,2008,2017,594,1511,934,2427,2,1,3,5,1,1,280,0,0,0,Gilbert,1.5Fin,Detchd,TA,TA,Y,,153.0,104111.0
1000,7229,4,8,1921,1991,1195,1633,812,2425,1,0,2,6,0,1,260,0,90,0,Edwards,1Story,Detchd,Ex,Gd,N,94.41383079753159,153.0,222846.0
1001,15168,2,1,1956,1985,1311,602,0,596,3,0,1,4,2,3,867,34,57,0,SawyerW,1Story,Detchd,Gd,TA,Y,,29.0,194911.0
1002,9691,5,5,1983,2018,1402,1464,247,1711,2,1,2,5,2,0,0,0,55,0,SawyerW,1.5Fin,Detchd,Gd,TA,Y,78.16875220849006,26.0,254316.0
1003,20539,3,6,2013,2017,1020,837,0,847,2,1,5,7,2,1,314,0,180,0,Crawfor,SFoyer,Detchd,Fa,TA,Y,41.10401158077825,0.0,204693.0
1004,6797,8,6,2006,2022,706,1053,0,1039,1,0,2,5,1,0,0,0,0,0,Crawfor,1Story,Attchd,Gd,Gd,Y,64.28358115997639,239.0,216205.0
1005,17932,4,5,1926,2022,849,1162,0,1158,1,1,5,8,2,0,0,151,73,0,BrkSide,1Story,Attchd,TA,Gd,Y,62.473290267788784,0.0,111266.0
1006,9693,1,3,1940,2013,647,1840,522,2360,1,1,5,8,2,2,486,226,0,0,CollgCr,1Story,Detchd,Gd,TA,Y,60.66308289552096,131.0,206114.0
1007,6901,1,5,1979,2020,1029,768,0,786,1,0,4,8,1,0,0,242,111,0,Sawyer,1Story,Attchd,TA,Ex,Y,87.91733141533945,178.0,150264.0
1008,7379,10,8,1933,1983,951,1467,0,1449,2,1,4,8,2,0,0,9,0,0,Somerst,1Story,Detchd,Gd,Gd,Y,72.29391705714745,338.0,182518.0
1009,7878,3,2,1931,1994,1908,704,739,1452,3,0,2,5,0,0,0,0,59,0,Crawfor,1Story,Detchd,TA,TA,Y,43.72348852190839,0.0,268908.0
1010,10611,9,6,1989,2000,1407,678,443,1135,3,1,1,3,1,0,0,0,0,0,Sawyer,2Story,Attchd,Gd,TA,Y,44.13881711288684,0.0,281865.0
1011,11038,7,9,1988,2003,1437,1160,410,1578,1,1,2,5,1,0,0,0,143,0,Somerst,1Story,Detchd,TA,Gd,Y,26.773750284741404,236.0,195101.0
1012,7118,2,8,1965,2005,1238,1158,0,1151,1,0,1,6,1,3,918,156,72,0,Gilbert,1Story,Detchd,TA,TA,Y,89.3536899556425,334.0,116653.0
1013,8868,9,8,1911,1942,903,300,1134,1448,2,0,2,4,0,2,530,25,0,0,Mitchel,1Story,Attchd,TA,TA,Y,,0.0,283530.0
1014,21097,10,8,1939,1953,939,1590,0,1597,1,1,3,7,1,1,214,0,0,0,SawyerW,SLvl,,Ex,Ex,Y,86.60294107575697,0.0,279277.0
1015,17872,2,7,1972,1998,976,337,785,1131,3,1,3,8,1,2,501,248,113,0,Timber,2Story,,Gd,TA,Y,139.08156458486334,105.0,152684.0
1016,10662,3,8,1975,2002,1125,1094,756,1855,1,1,1,4,1,2,715,261,0,0,Somerst,SFoyer,Attchd,TA,TA,Y,50.22526777012141,35.0,136365.0
1017,9092,10,6,1989,2005,1205,1654,0,1640,3,0,4,7,1,1,318,0,0,0,BrkSide,2Story,Detchd,Gd,Fa,Y,77.19342986895155,0.0,179674.0
1018,9395,2,2,1972,2017,1050,1989,0,2007,1,1,1,3,0,0,0,16,62,0,OldTown,1Story,Attchd,Gd,Ex,Y,101.75033371136514,103.0,180701.0
1019,11446,3,2,1909,1967,933,1012,0,1022,1,0,2,4,2,1,290,0,27,0,SawyerW,1Story,,TA,TA,Y,59.24216756173215,0.0,127703.0
1020,5948,6,8,1995,2012,812,605,0,589,3,1,5,8,2,0,0,253,147,0,Sawyer,2Story,Attchd,Gd,Gd,Y,62.53715359040063,363.0,222929.0
1021,8079,9,1,2020,2021,492,1640,0,1654,2,1,3,6,1,1,316,0,190,0,OldTown,2Story,BuiltIn,Gd,Ex,Y,,0.0,248598.0
1022,4594,9,6,1997,1998,1563,1478,343,1814,2,1,5,7,0,3,993,0,0,0,Edwards,2Story,Attchd,TA,TA,Y,125.94372180635997,69.0,263428.0
1023,10505,7,6,1947,1982,1932,964,1132,2111,1,1,3,8,1,2,521,146,35,0,Gilbert,1.5Fin,Attchd,Gd,Gd,Y,84.00011480515667,206.0,204582.0
1024,11601,3,4,1919,1989,1529,916,0,922,1,1,2,6,2,0,0,0,124,0,CollgCr,1.5Fin,BuiltIn,Gd,Gd,N,51.45845262821146,220.0,194748.0
1025,7381,4,3,1938,1950,546,877,0,880,3,0,3,5,2,2,438,0,0,0,Timber,1Story,Attchd,TA,Gd,Y,54.11867223313318,0.0,137310.0
1026,16807,6,3,1959,1973,1364,1019,0,1038,3,0,1,6,0,0,0,0,61,0,NridgHt,1.5Fin,Attchd,Gd,Gd,Y,59.25505847076291,0.0,141141.0
1027,5484,5,1,1965,1989,1459,1270,409,1687,1,0,5,8,2,1,306,37,0,0,Somerst,2Story,Attchd,TA,TA,N,29.969192931930415,0.0,186339.0
1028,4985,2,3,1964,1986,888,934,707,1642,3,1,5,9,1,1,256,0,0,0,Crawfor,1Story,Attchd,Gd,Gd,Y,66.4946209546134,0.0,168949.0
1029,9796,6,4,1950,2009,1245,982,571,1540,2,0,2,7,0,1,317,136,0,0,SawyerW,2Story,Detchd,TA,TA,Y,,433.0,206895.0
1030,13613,3,5,1935,1956,867,1393,0,1387,2,0,5,9,2,3,1076,0,0,0,Mitchel,2Story,Attchd,TA,Gd,Y,71.01323294212371,297.0,222194.0
1031,17563,8,3,1923,1985,1661,586,0,570,3,1,2,6,1,1,280,0,87,0,Somerst,1Story,Attchd,Gd,TA,Y,38.1027167357591,0.0,177394.0
1032,7453,2,6,2017,2018,1196,1007,0,990,3,1,4,8,0,1,279,65,39,0,Somerst,1Story,CarPort,Gd,TA,Y,77.5966725417749,0.0,139956.0
1033,13786,1,5,1926,2022,683,513,923,1426,3,0,1,6,1,3,905,0,157,120,Mitchel,1Story,CarPort,Ex,Gd,Y,48.35305297732974,437.0,134311.0
1034,8818,9,3,1901,1975,1317,1191,0,1188,2,0,3,8,2,2,514,51,123,0,Mitchel,1Story,BuiltIn,TA,TA,Y,64.74340636159211,230.0,265809.0
1035,8357,3,6,1930,2003,1473,413,0,422,1,0,3,6,1,2,508,128,0,0,CollgCr,1Story,CarPort,Gd,TA,Y,,422.0,204983.0
1036,12752,1,6,1956,1980,1129,1488,1067,2549,3,0,3,7,0,0,0,0,153,330,BrkSide,1Story,Detchd,TA,TA,Y,95.40242991855771,468.0,133389.0
1037,11625,7,8,1977,2013,1241,650,0,635,3,0,4,6,1,2,468,0,0,0,Mitchel,1Story,,Fa,Gd,Y,54.925634683862086,0.0,269207.0
1038,4766,10,2,1965,2012,1022,476,943,1414,3,0,1,3,2,0,0,15,0,0,Crawfor,1Story,Detchd,TA,TA,Y,99.60332505351846,0.0,291725.0
1039,16165,5,1,1928,1970,596,1011,917,1947,1,0,5,7,0,0,0,144,38,0,SawyerW,SLvl,BuiltIn,Gd,Ex,Y,72.99879856367318,0.0,178736.0
1040,15553,5,4,1914,1951,989,1800,0,1788,3,1,5,10,0,2,648,0,108,0,NWAmes,1Story,Detchd,Gd,Gd,Y,79.2368442794932,0.0,187060.0
1041,6972,1,7,1911,1951,1259,1420,0,1433,3,0,1,4,2,2,602,0,60,0,OldTown,1Story,Attchd,Fa,TA,N,71.83211307400593,201.0,182566.0
1042,10491,9,3,2000,2012,998,419,1064,1489,2,1,1,6,1,3,837,81,0,0,Crawfor,1Story,BuiltIn,TA,Ex,Y,51.25014379843253,462.0,308988.0
1043,10911,7,3,1927,2014,1370,639,0,631,3,1,3,7,1,0,0,98,0,0,NridgHt,1.5Fin,BuiltIn,TA,TA,Y,78.93242547295553,0.0,131463.0
1044,9939,8,5,1983,2022,893,999,778,1792,2,1,5,7,2,2,484,0,197,0,Somerst,1Story,BuiltIn,Gd,TA,Y,60.54149568802541,363.0,182043.0
1045,7185,9,5,2002,2015,919,2000,0,2006,1,0,1,6,0,2,497,0,19,0,SawyerW,1Story,Attchd,TA,TA,Y,76.98741195999159,246.0,252743.0
1046,6845,6,3,1923,2019,1382,793,0,781,3,0,5,7,2,3,925,0,171,0,SawyerW,1Story,Attchd,TA,Gd,Y,83.28626655051093,0.0,207681.0
1047,8864,5,9,1920,1936,1138,796,0,780,3,1,1,6,0,2,384,35,0,0,Somerst,SFoyer,Attchd,Gd,Fa,Y,111.9562750935875,0.0,157438.0
1048,14315,6,4,1909,1996,885,1730,0,1731,2,0,2,4,0,1,280,0,148,0,Edwards,2Story,Detchd,TA,TA,Y,80.35930342405545,0.0,228777.0
1049,11130,2,3,2009,2013,1463,1224,722,1956,1,0,3,7,1,1,303,0,14,0,SawyerW,1Story,Attchd,TA,Gd,Y,,0.0,210007.0
1050,7721,4,2,1977,1978,774,1550,729,2261,1,1,1,3,2,0,0,280,0,0,Gilbert,1Story,Attchd,Ex,Gd,Y,84.53163551641072,272.0,144628.0
1051,12193,3,9,2000,2008,759,873,0,882,2,0,4,8,0,3,1021,0,0,0,NridgHt,1Story,Attchd,TA,TA,Y,65.05030825238475,32.0,150247.0
1052,2865,7,4,1917,1984,0,1111,552,1663,1,1,1,5,1,2,549,0,0,0,NridgHt,1Story,Attchd,Gd,TA,Y,,0.0,151245.0
1053,14178,9,3,1987,2003,828,1649,0,1663,1,1,2,7,2,0,0,282,3,0,BrkSide,1.5Fin,BuiltIn,TA,TA,Y,67.26586949549001,0.0,146236.0
1054,4465,5,7,1913,1929,1573,1094,1226,2305,1,1,4,9,2,2,495,0,0,0,Crawfor,2Story,CarPort,Gd,TA,Y,60.91585402132238,110.0,274166.0
1055,7746,6,8,1933,1982,221,1576,883,2466,1,1,4,9,0,1,262,0,130,0,Sawyer,2Story,Attchd,Gd,Gd,Y,46.02336631639902,498.0,232864.0
1056,5722,10,2,1957,1996,669,1297,574,1882,1,0,1,5,0,2,669,0,113,0,Somerst,1Story,Detchd,TA,Gd,Y,84.35990832310816,0.0,171981.0
1057,5335,2,7,1975,1985,1225,754,0,770,1,1,2,5,0,2,556,0,128,0,NridgHt,2Story,Attchd,Fa,Gd,Y,,265.0,126230.0
1058,14247,3,5,1921,2005,152,1143,1249,2396,1,0,4,7,2,2,572,281,140,0,Crawfor,1Story,Attchd,Gd,TA,N,,0.0,192024.0
1059,7427,3,5,2019,2019,845,1522,0,1533,1,0,3,7,0,1,238,198,53,0,Timber,1Story,BuiltIn,Gd,Gd,Y,70.1031194421774,214.0,136083.0
1060,10286,9,3,1969,1986,1506,1404,763,2181,3,0,3,7,2,1,296,0,0,0,Edwards,2Story,BuiltIn,TA,Gd,Y,,102.0,263538.0
1061,8788,7,5,1935,1989,1867,1134,283,1418,2,0,5,10,1,3,930,291,39,0,NWAmes,1Story,BuiltIn,Gd,Gd,Y,51.0013514298642,0.0,281141.0
1062,10838,8,2,1944,1972,1166,431,0,434,1,1,5,10,2,1,308,145,0,0,Somerst,2Story,Detchd,Gd,TA,Y,98.6173371578402,77.0,136252.0
1063,9234,10,4,1935,1958,679,467,0,485,2,1,2,7,0,0,0,0,138,0,OldTown,SLvl,CarPort,Ex,TA,Y,61.36190544515131,174.0,192164.0
1064,5360,9,6,1921,1994,665,548,0,557,1,1,4,7,2,2,639,111,41,0,Somerst,1Story,Attchd,Ex,Gd,N,104.90481708448772,0.0,101771.0
1065,13339,6,1,1977,2021,1107,956,0,967,1,1,3,6,0,1,240,0,0,0,NWAmes,SLvl,Attchd,TA,TA,Y,51.999342666872224,0.0,179602.0
1066,7350,4,4,1979,1995,1162,1006,939,1955,3,1,3,7,1,0,0,115,0,0,Mitchel,1Story,Attchd,Gd,Ex,Y,103.168835361481,296.0,226405.0
1067,4804,1,6,1960,1977,1793,589,876,1467,2,0,2,5,0,1,215,141,24,0,Mitchel,1Story,,Gd,Ex,Y,,475.0,210995.0
1068,7545,8,9,1999,2008,1438,1538,0,1557,2,1,4,9,0,2,545,0,0,0,BrkSide,2Story,Attchd,TA,Gd,Y,88.9360570676366,174.0,165528.0
1069,16322,7,2,1955,1999,1083,669,812,1493,3,0,2,7,0,0,0,0,163,0,Sawyer,2Story,Attchd,Gd,Gd,Y,,456.0,97654.0
1070,12582,2,7,1988,2005,915,629,0,633,3,0,1,6,0,1,262,0,0,0,NAmes,1Story,Detchd,TA,Gd,Y,41.282136810585,342.0,124601.0
1071,7789,8,6,1995,2011,2255,1183,0,1198,2,1,3,8,0,1,282,0,124,0,Somerst,1.5Fin,Attchd,TA,TA,Y,75.67607134615788,198.0,186215.0
1072,7787,5,2,1932,2004,1300,1520,1026,2549,1,0,2,7,0,0,0,0,0,0,Gilbert,SFoyer,Attchd,Ex,TA,Y,,87.0,136670.0
1073,7874,7,8,1944,1957,782,1930,0,1940,1,0,2,4,1,3,935,0,39,0,Mitchel,1Story,Attchd,Fa,TA,N,,170.0,238851.0
1074,20551,4,7,1935,1983,960,1371,823,2212,2,1,1,5,1,0,0,0,0,0,SawyerW,SLvl,Attchd,Gd,TA,Y,78.0081074158548,36.0,198258.0
1075,10433,5,5,1919,1947,699,1750,350,2092,1,1,5,9,2,0,0,0,0,0,Mitchel,2Story,Detchd,TA,TA,N,55.828109177505226,122.0,217919.0
1076,10636,8,5,1917,2011,88,689,219,897,3,1,3,6,0,0,0,291,135,0,BrkSide,SLvl,Detchd,Gd,Gd,Y,49.75910908303319,0.0,116784.0
1077,13522,1,7,1937,1940,1175,1970,0,1972,3,0,2,7,2,0,0,0,0,0,CollgCr,1Story,Attchd,TA,TA,Y,63.65224959794153,0.0,188826.0
1078,9852,1,9,1966,1983,1762,442,706,1145,3,1,3,5,1,1,244,6,34,0,Timber,1.5Fin,Attchd,TA,TA,Y,57.50776724878739,485.0,155622.0
1079,8073,4,9,1922,1941,397,958,0,969,2,1,5,10,1,0,0,0,171,450,Gilbert,1Story,BuiltIn,Gd,Fa,Y,80.8963922185227,0.0,93687.0
1080,8278,3,9,1995,2018,1072,1363,0,1375,2,0,2,7,0,0,0,161,0,0,Timber,SLvl,Detchd,Gd,Gd,Y,68.3116819221199,0.0,164437.0
1081,8702,10,6,2008,2015,767,540,0,555,2,1,1,4,0,2,590,0,46,0,NWAmes,2Story,Detchd,TA,Ex,Y,95.70427714661884,214.0,222566.0
1082,8822,2,6,2022,2022,1258,797,0,804,1,0,3,5,2,1,272,0,152,0,Timber,1Story,Detchd,Gd,TA,Y,83.90884965147924,408.0,159520.0
1083,11980,3,3,1915,1961,981,737,0,732,2,0,1,3,1,2,358,0,168,0,Edwards,1Story,Attchd,Gd,TA,Y,,374.0,173127.0
1084,9143,1,1,1958,1966,505,1032,835,1862,2,1,5,9,2,1,260,0,0,0,OldTown,1.5Fin,,TA,Gd,Y,,493.0,214277.0
1085,12004,1,7,1968,1980,657,1690,0,1687,3,0,5,10,2,3,697,0,191,0,NWAmes,2Story,Detchd,TA,TA,Y,,242.0,178839.0
1086,8670,6,4,1967,1981,717,1156,0,1143,1,0,3,5,2,3,1086,202,189,0,CollgCr,1Story,Attchd,Gd,Ex,Y,51.00045758954151,0.0,257166.0
1087,9241,5,1,1920,1946,1587,974,0,969,1,1,5,9,0,1,282,0,0,0,Crawfor,1Story,Attchd,Gd,Fa,Y,,0.0,213835.0
1088,4026,8,8,2003,2017,1567,300,0,290,3,1,4,6,1,3,928,141,0,0,NWAmes,1.5Fin,Attchd,TA,Gd,Y,90.70749195353953,0.0,256289.0
1089,12919,2,6,2014,2018,925,1327,0,1312,1,1,3,8,2,3,916,0,0,0,BrkSide,1Story,Attchd,Gd,Ex,Y,98.43104297231567,0.0,149775.0
1090,10286,4,6,1977,1995,1541,1450,0,1430,2,0,4,8,1,1,292,106,0,0,SawyerW,1Story,,TA,Ex,N,48.273754863970524,0.0,235235.0
1091,13349,8,2,2002,2021,980,503,0,494,1,0,5,7,1,0,0,0,0,0,BrkSide,SLvl,CarPort,Fa,Gd,Y,46.05854172220565,35.0,125211.0
1092,2811,6,1,1994,2019,919,1124,0,1141,3,1,3,6,2,2,516,0,164,287,BrkSide,1Story,Attchd,TA,Gd,Y,82.34041084636179,301.0,159890.0
1093,20647,1,2,1977,2001,1072,1223,0,1230,1,1,4,6,2,1,199,0,92,0,CollgCr,1Story,Attchd,Ex,TA,Y,51.97374822624589,277.0,207272.0
1094,8468,4,4,1969,1994,1163,1516,865,2377,3,1,5,10,0,1,285,0,0,0,Timber,1Story,BuiltIn,Gd,TA,Y,98.02965344272947,0.0,194233.0
1095,13950,1,2,1911,1936,827,874,0,854,2,0,2,5,1,1,292,0,0,0,Mitchel,SLvl,Attchd,Gd,Gd,Y,54.231622984186956,112.0,163922.0
1096,5907,2,1,1915,1960,1058,817,947,1775,2,1,2,4,2,2,556,290,0,0,BrkSide,1Story,Detchd,Fa,TA,Y,22.954805685056726,0.0,100864.0
1097,11442,5,7,1980,2007,1364,976,0,963,3,0,1,3,2,1,285,0,86,0,Timber,2Story,Detchd,Fa,Ex,Y,67.1342365212042,0.0,163764.0
1098,5876,8,8,2008,2008,1101,1638,0,1657,2,1,2,6,1,2,463,0,167,0,SawyerW,SLvl,Detchd,Gd,Gd,Y,,212.0,267755.0
1099,6977,8,6,1986,2003,1067,1546,0,1549,2,0,4,9,2,2,536,52,0,0,OldTown,1Story,BuiltIn,TA,Gd,Y,73.24029824857207,202.0,281563.0
1100,19256,3,4,1913,2008,1247,1141,990,2120,1,0,2,4,1,3,762,72,0,0,Mitchel,1.5Fin,BuiltIn,TA,Gd,Y,62.323933654148604,0.0,257616.0
1101,8297,4,6,1960,2012,1316,1537,0,1555,2,1,3,5,2,0,0,182,0,0,NridgHt,1Story,,Gd,TA,Y,82.68391776035077,253.0,158583.0
1102,9769,10,3,1970,1972,1024,300,0,318,3,0,3,5,1,3,844,0,24,0,CollgCr,2Story,Attchd,Gd,Gd,Y,79.30878619254108,55.0,264663.0
1103,12683,6,8,1945,2010,860,1450,798,2237,2,0,3,8,2,1,254,12,38,0,NAmes,1Story,CarPort,Ex,TA,Y,77.16618852687576,0.0,192717.0
1104,10919,10,2,1931,1972,1125,724,0,739,1,1,2,5,2,1,273,46,0,0,NWAmes,2Story,Attchd,Gd,TA,Y,74.19698247303573,0.0,234785.0
1105,9510,3,5,1914,1932,412,1821,0,1825,3,1,2,7,0,2,476,159,0,0,Gilbert,1Story,Attchd,TA,TA,N,69.98629010820282,49.0,134554.0
1106,10362,2,1,1943,1959,965,745,0,734,2,0,1,5,1,3,800,0,104,0,NWAmes,1Story,Attchd,TA,Fa,Y,39.259107461842106,0.0,146647.0
1107,23420,6,6,1916,1948,61,825,666,1489,2,0,5,9,0,2,606,0,4,0,Crawfor,SLvl,Detchd,Gd,Fa,N,78.56413209347824,232.0,227457.0
1108,8751,5,2,1940,2015,379,1363,0,1357,2,0,1,6,2,3,680,0,0,0,OldTown,1Story,Attchd,Gd,TA,Y,86.10303810478092,0.0,156615.0
1109,9705,10,4,1953,2001,319,1400,0,1395,3,1,4,6,1,3,832,0,0,0,OldTown,1.5Fin,BuiltIn,Gd,TA,Y,,0.0,250205.0
1110,13633,5,6,2010,2017,1468,980,1198,2159,1,0,3,5,1,3,750,71,168,0,SawyerW,1Story,Detchd,TA,Gd,Y,65.5668042578933,27.0,292121.0
1111,13935,10,8,1943,2005,1055,1291,353,1652,3,0,2,5,2,3,680,97,59,0,Crawfor,1Story,Attchd,TA,TA,Y,82.9875660612968,103.0,352747.0
1112,14397,5,8,1997,1999,545,1338,0,1321,3,1,5,10,2,3,1063,0,53,395,OldTown,1.5Fin,BuiltIn,TA,TA,Y,,0.0,215774.0
1113,11562,10,6,1904,2010,1246,1299,0,1307,1,1,5,10,2,0,0,100,149,0,CollgCr,1Story,CarPort,TA,Fa,Y,85.62237041302757,95.0,658751.0
1114,5669,5,4,2008,2008,1445,996,0,1006,3,1,2,4,2,1,256,280,0,0,Mitchel,SLvl,Detchd,Gd,Gd,Y,68.07329313387405,342.0,253744.0
1115,17212,3,8,1926,1980,1253,1341,945,2282,3,1,1,5,1,3,805,0,18,0,BrkSide,2Story,Attchd,TA,Gd,Y,38.59811438353707,343.0,145967.0
1116,5661,7,8,2015,2016,974,1684,394,2067,2,1,5,9,0,3,597,236,0,0,Gilbert,1Story,CarPort,Fa,Gd,Y,66.06711675673944,192.0,155903.0
1117,10107,6,1,1986,2020,1142,684,508,1198,3,0,1,4,1,2,432,0,0,0,OldTown,2Story,BuiltIn,Gd,TA,Y,49.129343075445206,0.0,243259.0
1118,6622,4,4,2003,2010,1410,830,514,1338,2,0,2,5,1,1,234,96,32,0,Somerst,1Story,Attchd,TA,Gd,Y,59.80018752053262,450.0,131114.0
1119,8728,2,4,2022,2022,862,1160,0,1170,3,0,1,5,1,1,278,0,149,0,Mitchel,1Story,Attchd,Gd,TA,Y,,0.0,229479.0
